Year,State,State ANSI,Ag District Code,County,County ANSI,Commodity,Data Item,Value
2020,ILLINOIS,17,20,KENDALL,93,SOYBEANS,SOYBEANS - ACRES PLANTED,"60,300"
2020,ILLINOIS,17,20,KENDALL,93,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","3,450,000"
2020,ILLINOIS,17,20,KENDALL,93,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.5
2020,ILLINOIS,17,20,LA SALLE,99,CORN,CORN - ACRES PLANTED,"287,000"
2020,ILLINOIS,17,20,LA SALLE,99,CORN,"CORN, GRAIN - ACRES HARVESTED","283,000"
2020,ILLINOIS,17,20,LA SALLE,99,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","52,453,000"
2020,ILLINOIS,17,20,LA SALLE,99,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.3
2020,ILLINOIS,17,20,LA SALLE,99,HAY,"HAY, ALFALFA - ACRES HARVESTED","3,750"
2020,ILLINOIS,17,20,LA SALLE,99,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","11,700"
2020,ILLINOIS,17,20,LA SALLE,99,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.1
2020,ILLINOIS,17,20,LA SALLE,99,OATS,OATS - ACRES HARVESTED,350
2020,ILLINOIS,17,20,LA SALLE,99,OATS,OATS - ACRES PLANTED,"1,000"
2020,ILLINOIS,17,20,LA SALLE,99,OATS,"OATS - PRODUCTION, MEASURED IN BU","23,000"
2020,ILLINOIS,17,20,LA SALLE,99,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65.7
2020,ILLINOIS,17,20,LA SALLE,99,SOYBEANS,SOYBEANS - ACRES HARVESTED,"252,500"
2020,ILLINOIS,17,20,LA SALLE,99,SOYBEANS,SOYBEANS - ACRES PLANTED,"253,500"
2020,ILLINOIS,17,20,LA SALLE,99,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","14,973,000"
2020,ILLINOIS,17,20,LA SALLE,99,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.3
2020,ILLINOIS,17,20,LA SALLE,99,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","1,910"
2020,ILLINOIS,17,20,LA SALLE,99,WHEAT,"WHEAT, WINTER - ACRES PLANTED","2,100"
2020,ILLINOIS,17,20,LA SALLE,99,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","158,000"
2020,ILLINOIS,17,20,LA SALLE,99,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",82.7
2020,ILLINOIS,17,20,LAKE,97,CORN,CORN - ACRES PLANTED,"8,500"
2020,ILLINOIS,17,20,LAKE,97,CORN,"CORN, GRAIN - ACRES HARVESTED","8,300"
2020,ILLINOIS,17,20,LAKE,97,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,367,000"
2020,ILLINOIS,17,20,LAKE,97,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164.7
2020,ILLINOIS,17,20,LAKE,97,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","1,300"
2020,ILLINOIS,17,20,LAKE,97,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","3,900"
2020,ILLINOIS,17,20,LAKE,97,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",3
2020,ILLINOIS,17,20,LAKE,97,HAY,"HAY, ALFALFA - ACRES HARVESTED","2,170"
2020,ILLINOIS,17,20,LAKE,97,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","6,500"
2020,ILLINOIS,17,20,LAKE,97,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3
2020,ILLINOIS,17,20,LAKE,97,SOYBEANS,SOYBEANS - ACRES HARVESTED,"7,580"
2020,ILLINOIS,17,20,LAKE,97,SOYBEANS,SOYBEANS - ACRES PLANTED,"7,600"
2020,ILLINOIS,17,20,LAKE,97,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","393,000"
2020,ILLINOIS,17,20,LAKE,97,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.8
2020,ILLINOIS,17,20,MCHENRY,111,CORN,CORN - ACRES PLANTED,"88,600"
2020,ILLINOIS,17,20,MCHENRY,111,CORN,"CORN, GRAIN - ACRES HARVESTED","85,000"
2020,ILLINOIS,17,20,MCHENRY,111,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","15,246,000"
2020,ILLINOIS,17,20,MCHENRY,111,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179.4
2020,ILLINOIS,17,20,MCHENRY,111,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","3,800"
2020,ILLINOIS,17,20,MCHENRY,111,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","8,900"
2020,ILLINOIS,17,20,MCHENRY,111,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.35
2020,ILLINOIS,17,20,MCHENRY,111,HAY,"HAY, ALFALFA - ACRES HARVESTED","7,570"
2020,ILLINOIS,17,20,MCHENRY,111,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","29,800"
2020,ILLINOIS,17,20,MCHENRY,111,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.95
2020,ILLINOIS,17,20,MCHENRY,111,SOYBEANS,SOYBEANS - ACRES HARVESTED,"62,100"
2020,ILLINOIS,17,20,MCHENRY,111,SOYBEANS,SOYBEANS - ACRES PLANTED,"62,400"
2020,ILLINOIS,17,20,MCHENRY,111,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","3,260,000"
2020,ILLINOIS,17,20,MCHENRY,111,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.5
2020,ILLINOIS,17,20,MCHENRY,111,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","2,320"
2020,ILLINOIS,17,20,MCHENRY,111,WHEAT,"WHEAT, WINTER - ACRES PLANTED","2,500"
2020,ILLINOIS,17,20,MCHENRY,111,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","164,000"
2020,ILLINOIS,17,20,MCHENRY,111,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",70.7
2020,ILLINOIS,17,20,WILL,197,CORN,CORN - ACRES PLANTED,"90,800"
2020,ILLINOIS,17,20,WILL,197,CORN,"CORN, GRAIN - ACRES HARVESTED","89,200"
2020,ILLINOIS,17,20,WILL,197,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","15,538,000"
2020,ILLINOIS,17,20,WILL,197,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174.2
2020,ILLINOIS,17,20,WILL,197,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","2,850"
2020,ILLINOIS,17,20,WILL,197,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","4,600"
2020,ILLINOIS,17,20,WILL,197,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.6
2020,ILLINOIS,17,20,WILL,197,HAY,"HAY, ALFALFA - ACRES HARVESTED","5,050"
2020,ILLINOIS,17,20,WILL,197,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","14,800"
2020,ILLINOIS,17,20,WILL,197,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.95
2020,ILLINOIS,17,20,WILL,197,SOYBEANS,SOYBEANS - ACRES HARVESTED,"103,500"
2020,ILLINOIS,17,20,WILL,197,SOYBEANS,SOYBEANS - ACRES PLANTED,"104,000"
2020,ILLINOIS,17,20,WILL,197,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","5,641,000"
2020,ILLINOIS,17,20,WILL,197,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.5
2020,ILLINOIS,17,20,WILL,197,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","3,150"
2020,ILLINOIS,17,20,WILL,197,WHEAT,"WHEAT, WINTER - ACRES PLANTED","3,500"
2020,ILLINOIS,17,20,WILL,197,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","218,000"
2020,ILLINOIS,17,20,WILL,197,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",69.2
2020,ILLINOIS,17,10,BUREAU,11,CORN,CORN - ACRES PLANTED,"260,000"
2020,ILLINOIS,17,10,BUREAU,11,CORN,"CORN, GRAIN - ACRES HARVESTED","256,500"
2020,ILLINOIS,17,10,BUREAU,11,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","51,135,000"
2020,ILLINOIS,17,10,BUREAU,11,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.4
2020,ILLINOIS,17,10,BUREAU,11,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","1,350"
2020,ILLINOIS,17,10,BUREAU,11,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","2,000"
2020,ILLINOIS,17,10,BUREAU,11,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",1.5
2020,ILLINOIS,17,10,BUREAU,11,HAY,"HAY, ALFALFA - ACRES HARVESTED","2,800"
2020,ILLINOIS,17,10,BUREAU,11,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","9,800"
2020,ILLINOIS,17,10,BUREAU,11,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.5
2020,ILLINOIS,17,10,BUREAU,11,OATS,OATS - ACRES HARVESTED,280
2020,ILLINOIS,17,10,BUREAU,11,OATS,OATS - ACRES PLANTED,"1,000"
2020,ILLINOIS,17,10,BUREAU,11,OATS,"OATS - PRODUCTION, MEASURED IN BU","22,900"
2020,ILLINOIS,17,10,BUREAU,11,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",81.8
2020,ILLINOIS,17,10,BUREAU,11,SOYBEANS,SOYBEANS - ACRES HARVESTED,"153,800"
2020,ILLINOIS,17,10,BUREAU,11,SOYBEANS,SOYBEANS - ACRES PLANTED,"154,500"
2020,ILLINOIS,17,10,BUREAU,11,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","9,966,000"
2020,ILLINOIS,17,10,BUREAU,11,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.8
2020,ILLINOIS,17,10,BUREAU,11,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","2,030"
2020,ILLINOIS,17,10,BUREAU,11,WHEAT,"WHEAT, WINTER - ACRES PLANTED","2,200"
2020,ILLINOIS,17,10,BUREAU,11,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","160,000"
2020,ILLINOIS,17,10,BUREAU,11,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",78.8
2020,ILLINOIS,17,10,CARROLL,15,CORN,CORN - ACRES PLANTED,"133,500"
2020,ILLINOIS,17,10,CARROLL,15,CORN,"CORN, GRAIN - ACRES HARVESTED","131,300"
2020,ILLINOIS,17,10,CARROLL,15,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","26,215,000"
2020,ILLINOIS,17,10,CARROLL,15,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.7
2020,ILLINOIS,17,10,CARROLL,15,HAY,"HAY, ALFALFA - ACRES HARVESTED","4,700"
2020,ILLINOIS,17,10,CARROLL,15,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","20,700"
2020,ILLINOIS,17,10,CARROLL,15,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.4
2020,ILLINOIS,17,10,CARROLL,15,OATS,OATS - ACRES HARVESTED,320
2020,ILLINOIS,17,10,CARROLL,15,OATS,OATS - ACRES PLANTED,"1,800"
2020,ILLINOIS,17,10,CARROLL,15,OATS,"OATS - PRODUCTION, MEASURED IN BU","18,400"
2020,ILLINOIS,17,10,CARROLL,15,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",57.5
2020,ILLINOIS,17,10,CARROLL,15,SOYBEANS,SOYBEANS - ACRES HARVESTED,"40,700"
2020,ILLINOIS,17,10,CARROLL,15,SOYBEANS,SOYBEANS - ACRES PLANTED,"40,900"
2020,ILLINOIS,17,10,CARROLL,15,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","2,772,000"
2020,ILLINOIS,17,10,CARROLL,15,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",68.1
2020,ILLINOIS,17,10,CARROLL,15,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","1,110"
2020,ILLINOIS,17,10,CARROLL,15,WHEAT,"WHEAT, WINTER - ACRES PLANTED","1,200"
2020,ILLINOIS,17,10,CARROLL,15,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","81,100"
2020,ILLINOIS,17,10,CARROLL,15,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",73.1
2020,ILLINOIS,17,10,HENRY,73,CORN,CORN - ACRES PLANTED,"228,000"
2020,ILLINOIS,17,10,HENRY,73,CORN,"CORN, GRAIN - ACRES HARVESTED","224,500"
2020,ILLINOIS,17,10,HENRY,73,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","46,677,000"
2020,ILLINOIS,17,10,HENRY,73,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",207.9
2020,ILLINOIS,17,10,HENRY,73,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","2,660"
2020,ILLINOIS,17,10,HENRY,73,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","6,800"
2020,ILLINOIS,17,10,HENRY,73,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.55
2020,ILLINOIS,17,10,HENRY,73,HAY,"HAY, ALFALFA - ACRES HARVESTED","4,500"
2020,ILLINOIS,17,10,HENRY,73,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","17,500"
2020,ILLINOIS,17,10,HENRY,73,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.9
2020,ILLINOIS,17,10,HENRY,73,OATS,OATS - ACRES HARVESTED,520
2020,ILLINOIS,17,10,HENRY,73,OATS,OATS - ACRES PLANTED,"1,600"
2020,ILLINOIS,17,10,HENRY,73,OATS,"OATS - PRODUCTION, MEASURED IN BU","29,600"
2020,ILLINOIS,17,10,HENRY,73,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",56.9
2020,ILLINOIS,17,10,HENRY,73,SOYBEANS,SOYBEANS - ACRES HARVESTED,"170,300"
2020,ILLINOIS,17,10,HENRY,73,SOYBEANS,SOYBEANS - ACRES PLANTED,"171,000"
2020,ILLINOIS,17,10,HENRY,73,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","10,610,000"
2020,ILLINOIS,17,10,HENRY,73,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.3
2020,ILLINOIS,17,10,HENRY,73,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",650
2020,ILLINOIS,17,10,HENRY,73,WHEAT,"WHEAT, WINTER - ACRES PLANTED",700
2020,ILLINOIS,17,10,HENRY,73,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","49,900"
2020,ILLINOIS,17,10,HENRY,73,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",76.8
2020,ILLINOIS,17,10,JO DAVIESS,85,CORN,CORN - ACRES PLANTED,"106,000"
2020,ILLINOIS,17,10,JO DAVIESS,85,CORN,"CORN, GRAIN - ACRES HARVESTED","103,400"
2020,ILLINOIS,17,10,JO DAVIESS,85,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","19,986,000"
2020,ILLINOIS,17,10,JO DAVIESS,85,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.3
2020,ILLINOIS,17,10,JO DAVIESS,85,HAY,"HAY, ALFALFA - ACRES HARVESTED","17,600"
2020,ILLINOIS,17,10,JO DAVIESS,85,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","82,400"
2020,ILLINOIS,17,10,JO DAVIESS,85,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.7
2020,ILLINOIS,17,10,JO DAVIESS,85,OATS,OATS - ACRES HARVESTED,"1,230"
2020,ILLINOIS,17,10,JO DAVIESS,85,OATS,OATS - ACRES PLANTED,"9,500"
2020,ILLINOIS,17,10,JO DAVIESS,85,OATS,"OATS - PRODUCTION, MEASURED IN BU","69,800"
2020,ILLINOIS,17,10,JO DAVIESS,85,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",56.7
2020,ILLINOIS,17,10,JO DAVIESS,85,SOYBEANS,SOYBEANS - ACRES HARVESTED,"37,000"
2020,ILLINOIS,17,10,JO DAVIESS,85,SOYBEANS,SOYBEANS - ACRES PLANTED,"37,200"
2020,ILLINOIS,17,10,JO DAVIESS,85,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","2,187,000"
2020,ILLINOIS,17,10,JO DAVIESS,85,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.1
2020,ILLINOIS,17,10,JO DAVIESS,85,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",320
2020,ILLINOIS,17,10,JO DAVIESS,85,WHEAT,"WHEAT, WINTER - ACRES PLANTED",400
2020,ILLINOIS,17,10,JO DAVIESS,85,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","22,800"
2020,ILLINOIS,17,10,JO DAVIESS,85,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71.3
2020,ILLINOIS,17,10,LEE,103,CORN,CORN - ACRES PLANTED,"246,000"
2020,ILLINOIS,17,10,LEE,103,CORN,"CORN, GRAIN - ACRES HARVESTED","243,000"
2020,ILLINOIS,17,10,LEE,103,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","47,138,000"
2020,ILLINOIS,17,10,LEE,103,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194
2020,ILLINOIS,17,10,LEE,103,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED","1,150"
2020,ILLINOIS,17,10,LEE,103,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","2,450"
2020,ILLINOIS,17,10,LEE,103,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.15
2020,ILLINOIS,17,10,LEE,103,HAY,"HAY, ALFALFA - ACRES HARVESTED","2,050"
2020,ILLINOIS,17,10,LEE,103,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","8,100"
2020,ILLINOIS,17,10,LEE,103,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.95
2020,ILLINOIS,17,10,LEE,103,OATS,OATS - ACRES HARVESTED,380
2020,ILLINOIS,17,10,LEE,103,OATS,OATS - ACRES PLANTED,"1,800"
2020,ILLINOIS,17,10,LEE,103,OATS,"OATS - PRODUCTION, MEASURED IN BU","17,000"
2020,ILLINOIS,17,10,LEE,103,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",44.7
2020,ILLINOIS,17,10,LEE,103,SOYBEANS,SOYBEANS - ACRES HARVESTED,"122,500"
2020,ILLINOIS,17,10,LEE,103,SOYBEANS,SOYBEANS - ACRES PLANTED,"123,000"
2020,ILLINOIS,17,10,LEE,103,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","7,926,000"
2020,ILLINOIS,17,10,LEE,103,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",64.7
2020,ILLINOIS,17,10,MERCER,131,CORN,CORN - ACRES PLANTED,"148,000"
2020,ILLINOIS,17,10,MERCER,131,CORN,"CORN, GRAIN - ACRES HARVESTED","145,300"
2020,ILLINOIS,17,10,MERCER,131,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","27,764,000"
2020,ILLINOIS,17,10,MERCER,131,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.1
2020,ILLINOIS,17,10,MERCER,131,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",700
2020,ILLINOIS,17,10,MERCER,131,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","1,630"
2020,ILLINOIS,17,10,MERCER,131,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.35
2020,ILLINOIS,17,10,MERCER,131,HAY,"HAY, ALFALFA - ACRES HARVESTED","4,650"
2020,ILLINOIS,17,10,MERCER,131,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","18,100"
2020,ILLINOIS,17,10,MERCER,131,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.9
2020,ILLINOIS,17,10,MERCER,131,OATS,OATS - ACRES HARVESTED,230
2020,ILLINOIS,17,10,MERCER,131,OATS,OATS - ACRES PLANTED,900
2020,ILLINOIS,17,10,MERCER,131,OATS,"OATS - PRODUCTION, MEASURED IN BU","13,300"
2020,ILLINOIS,17,10,MERCER,131,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",57.8
2020,ILLINOIS,17,10,MERCER,131,SOYBEANS,SOYBEANS - ACRES HARVESTED,"100,600"
2020,ILLINOIS,17,10,MERCER,131,SOYBEANS,SOYBEANS - ACRES PLANTED,"101,000"
2020,ILLINOIS,17,10,MERCER,131,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","5,976,000"
2020,ILLINOIS,17,10,MERCER,131,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.4
2020,ILLINOIS,17,10,MERCER,131,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",180
2020,ILLINOIS,17,10,MERCER,131,WHEAT,"WHEAT, WINTER - ACRES PLANTED",200
2020,ILLINOIS,17,10,MERCER,131,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","12,400"
2020,ILLINOIS,17,10,MERCER,131,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",68.9
2020,ILLINOIS,17,10,OGLE,141,CORN,CORN - ACRES PLANTED,"235,000"
2020,ILLINOIS,17,10,OGLE,141,CORN,"CORN, GRAIN - ACRES HARVESTED","230,500"
2020,ILLINOIS,17,10,OGLE,141,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","43,978,000"
2020,ILLINOIS,17,10,OGLE,141,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",190.8
2020,ILLINOIS,17,10,OGLE,141,HAY,"HAY, ALFALFA - ACRES HARVESTED","5,800"
2020,ILLINOIS,17,10,OGLE,141,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","22,400"
2020,ILLINOIS,17,10,OGLE,141,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.85
2020,ILLINOIS,17,10,OGLE,141,SOYBEANS,SOYBEANS - ACRES HARVESTED,"106,700"
2020,ILLINOIS,17,10,OGLE,141,SOYBEANS,SOYBEANS - ACRES PLANTED,"107,500"
2020,ILLINOIS,17,10,OGLE,141,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","6,605,000"
2020,ILLINOIS,17,10,OGLE,141,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.9
2020,ILLINOIS,17,10,OGLE,141,WHEAT,"WHEAT, WINTER - ACRES HARVESTED","1,850"
2020,ILLINOIS,17,10,OGLE,141,WHEAT,"WHEAT, WINTER - ACRES PLANTED","2,000"
2020,ILLINOIS,17,10,OGLE,141,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","143,000"
2020,ILLINOIS,17,10,OGLE,141,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",77.3
2020,ILLINOIS,17,10,PUTNAM,155,CORN,CORN - ACRES PLANTED,"33,100"
2020,ILLINOIS,17,10,PUTNAM,155,CORN,"CORN, GRAIN - ACRES HARVESTED","32,500"
2020,ILLINOIS,17,10,PUTNAM,155,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,347,000"
2020,ILLINOIS,17,10,PUTNAM,155,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.3
2020,ILLINOIS,17,10,PUTNAM,155,SOYBEANS,SOYBEANS - ACRES HARVESTED,"25,000"
2020,ILLINOIS,17,10,PUTNAM,155,SOYBEANS,SOYBEANS - ACRES PLANTED,"25,100"
2020,ILLINOIS,17,10,PUTNAM,155,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","1,545,000"
2020,ILLINOIS,17,10,PUTNAM,155,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.8
2020,ILLINOIS,17,10,ROCK ISLAND,161,CORN,CORN - ACRES PLANTED,"66,600"
2020,ILLINOIS,17,10,ROCK ISLAND,161,CORN,"CORN, GRAIN - ACRES HARVESTED","65,500"
2020,ILLINOIS,17,10,ROCK ISLAND,161,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","12,986,000"
2020,ILLINOIS,17,10,ROCK ISLAND,161,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.3
2020,ILLINOIS,17,10,ROCK ISLAND,161,HAY,"HAY, (EXCL ALFALFA) - ACRES HARVESTED",850
2020,ILLINOIS,17,10,ROCK ISLAND,161,HAY,"HAY, (EXCL ALFALFA) - PRODUCTION, MEASURED IN TONS","2,070"
2020,ILLINOIS,17,10,ROCK ISLAND,161,HAY,"HAY, (EXCL ALFALFA) - YIELD, MEASURED IN TONS / ACRE",2.45
2020,ILLINOIS,17,10,ROCK ISLAND,161,HAY,"HAY, ALFALFA - ACRES HARVESTED","5,120"
2020,ILLINOIS,17,10,ROCK ISLAND,161,HAY,"HAY, ALFALFA - PRODUCTION, MEASURED IN TONS","21,100"
2020,ILLINOIS,17,10,ROCK ISLAND,161,HAY,"HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.1
2020,ILLINOIS,17,10,ROCK ISLAND,161,SOYBEANS,SOYBEANS - ACRES HARVESTED,"47,800"
2020,ILLINOIS,17,10,ROCK ISLAND,161,SOYBEANS,SOYBEANS - ACRES PLANTED,"48,000"
2020,ILLINOIS,17,10,ROCK ISLAND,161,SOYBEANS,"SOYBEANS - PRODUCTION, MEASURED IN BU","2,930,000"
2020,ILLINOIS,17,10,ROCK ISLAND,161,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.3
2020,ILLINOIS,17,10,ROCK ISLAND,161,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",370
2020,ILLINOIS,17,10,ROCK ISLAND,161,WHEAT,"WHEAT, WINTER - ACRES PLANTED",400
2020,ILLINOIS,17,10,ROCK ISLAND,161,WHEAT,"WHEAT, WINTER - PRODUCTION, MEASURED IN BU","26,600"
2020,ILLINOIS,17,10,ROCK ISLAND,161,WHEAT,"WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE",71.9
2020,ILLINOIS,17,10,STEPHENSON,177,CORN,CORN - ACRES PLANTED,"166,000"
2020,ILLINOIS,17,10,STEPHENSON,177,CORN,"CORN, GRAIN - ACRES HARVESTED","161,100"
